# KAPUTNIK Flight Data v4
# Sample rate: 500 Hz
# Samples: 7041
# Accel range: +/-16 g
# Gyro range: +/-2000 dps
# Epoch start: 1776857918153
epoch_ms,ax,ay,az,gx,gy,gz,gp14,mx,my,mz,mag_valid
1776862169211,964,-201,0,0,0,0,34,11975,-31488,-14857,255
1776862161281,1128,-222,0,0,0,0,242,11982,28160,-13065,255
1776862153548,1313,-235,0,0,0,0,194,11990,25344,11255,0
1776862146994,1525,-242,0,0,0,0,146,11998,14592,-12041,0
1776862145225,1776,-259,0,0,0,0,98,12006,-30208,26359,1
1776862150992,2059,-275,0,0,0,0,49,12014,15360,11512,1
1776862159643,2231,-293,0,0,0,0,1,12022,-24320,19448,0
1776862165672,2185,-336,0,0,0,0,209,12029,-12032,20472,255
1776862167376,2013,-370,0,0,0,0,161,12037,1280,-1799,254
1776862166261,1802,-368,3443,47,-1853,-198,74,1535,15869,-21242,254
1776857918153,0,0,5443,47,-1951,-103,82,-13313,-21252,-13307,254
1776857918153,0,0,7443,47,-2001,-33,28,-25601,32252,-8443,254
1776857918153,0,0,9443,47,-2013,-6,233,30462,27644,-7163,254
1776857918153,0,0,11442,47,-1978,10,154,22526,17404,-8955,254
1776857918153,0,0,13442,47,-1974,-28,98,14334,-10244,-13052,254
1776857918153,0,0,15442,47,-1946,-58,73,3326,11516,-15356,254
1776857918153,0,0,17442,47,-1956,-70,74,-7682,28923,-13565,254
1776857918153,0,0,19442,47,-1989,-50,51,-15618,-11269,-9470,254
1776857918153,0,0,21442,47,-2008,-16,24,-19202,24059,-5886,254
1776857918153,0,0,23442,47,-2004,-12,5,-18690,251,-4606,254
1776857921258,-1970,-20,-550,-1082,441,-272,0,0,0,0,0
1776857921260,-1955,-42,-542,-1061,366,-263,0,0,0,0,0
1776857921262,-1980,-48,-533,-1038,293,-242,0,0,0,0,0
1776857921264,-1991,-38,-566,-1002,247,-216,0,0,0,0,0
1776857921266,-1979,-29,-616,-962,193,-196,0,0,0,0,0
1776857921268,-1966,-28,-635,-929,101,-179,0,0,0,0,0
1776857921270,-1965,-32,-640,-899,-18,-163,0,0,0,0,0
1776857921272,-1970,-37,-653,-867,-134,-144,0,0,0,0,0
1776857921274,-1973,-33,-662,-826,-231,-122,0,0,0,0,0
1776857921276,-1978,-22,-648,-777,-322,-99,0,0,0,0,0
1776857921278,-1987,-24,-635,-727,-399,-80,82,12217,17664,-7176,255
1776862168948,-448,-63,0,0,0,0,34,12225,19200,-7432,255
1776862172225,-492,-44,0,0,0,0,242,12232,16128,-6664,255
1776862175239,-535,-23,0,0,0,0,193,12240,13312,-4616,255
1776862178254,-561,-4,0,0,0,0,145,12248,12288,-4104,255
1776862181203,-580,9,0,0,0,0,97,12256,10496,-4616,255
1776862183759,-604,23,0,0,0,0,49,12264,12288,-5128,255
1776862186381,-624,37,0,0,0,0,3,12272,17920,-2312,255
1776862188609,-661,52,0,0,0,0,211,12279,21760,8184,0
1776862190509,-738,69,0,0,0,0,163,12287,23296,19192,0
1776862192148,-855,86,0,0,0,0,115,12295,22784,26104,0
1776862194245,-998,107,-14181,48,-2152,-50,104,12543,-16897,-17663,0
1776857918153,0,0,-12181,48,-2141,-52,53,3583,3839,-15358,0
1776857918153,0,0,-10181,48,-2130,-42,24,-6657,21758,-12798,0
1776857918153,0,0,-8181,48,-2116,-19,4,-17665,-30466,-10238,0
1776857918153,0,0,-6179,48,-2109,-2,235,-29442,-20738,-7678,0
1776857918153,0,0,-4179,48,-2112,29,221,24830,-12546,-4606,0
1776857918153,0,0,-2179,48,-2084,93,192,14590,-7682,258,1
1776857918153,0,0,-179,48,-1995,146,169,5374,-4354,11266,1
1776857918153,0,0,1820,49,-1945,150,147,-4610,-5123,27138,1
1776857918153,0,0,3820,49,-1937,123,133,-14338,-11267,-22782,1
1776857918153,0,0,5820,49,-1939,118,119,-21762,-13315,-11006,1
1776857921372,-1941,126,-411,-619,730,509,0,0,0,0,0
1776857921374,-1941,155,-444,-637,756,549,0,0,0,0,0
1776857921376,-1922,167,-460,-651,787,588,0,0,0,0,0
1776857921378,-1924,134,-489,-660,809,631,0,0,0,0,0
1776857921380,-1916,100,-540,-666,815,678,0,0,0,0,0
1776857921382,-1918,85,-588,-675,789,726,0,0,0,0,0
1776857921384,-1929,78,-606,-683,752,777,0,0,0,0,0
1776857921386,-1934,82,-637,-688,721,830,0,0,0,0,0
1776857921388,-1924,93,-669,-690,680,883,0,0,0,0,0
1776857921390,-1951,115,-687,-689,603,938,0,0,0,0,0
1776857921392,-1969,129,-706,-687,532,993,123,12660,-20224,27639,0
1776862168620,476,1044,0,0,0,0,75,12668,31232,21492,0
1776862169079,345,1057,0,0,0,0,30,12676,20736,7410,1
1776862171241,102,843,0,0,0,0,237,12683,15872,13303,1
1776862175960,156,640,0,0,0,0,189,12691,-20224,-11272,0
1776862179761,293,706,0,0,0,0,141,12699,-5376,24055,0
1776862182252,136,717,0,0,0,0,92,12707,-29184,13303,0
1776862183562,-79,727,0,0,0,0,44,12715,-23296,27127,0
1776862185070,-156,759,0,0,0,0,252,12722,-5632,-27913,0
1776862187232,-201,794,0,0,0,0,203,12730,-17408,-29961,0
1776862189461,-263,837,0,0,0,0,155,12738,29184,-30473,0
1776862191296,-332,872,-13715,49,-2157,148,170,-12291,-27394,-29954,3
1776857918153,0,0,-11715,49,-2175,154,169,-5635,-32514,-23554,3
1776857918153,0,0,-9716,49,-2211,138,192,509,25599,-19714,3
1776857918153,0,0,-7716,49,-2245,122,208,5885,15615,-14850,3
1776857918153,0,0,-5716,49,-2266,112,238,11517,-513,-9987,3
1776857918153,0,0,-3717,49,-2302,91,8,17406,-17921,-5635,3
1776857918153,0,0,-1717,49,-2384,73,35,23550,31999,-2563,3
1776857918153,0,0,283,50,-2402,70,63,30718,28927,1277,4
1776857918153,0,0,2285,50,-2442,76,81,-26370,-32257,3069,4
1776857918153,0,0,4285,50,-2477,82,77,-19202,-27393,2813,4
1776857918153,0,0,6285,50,-2484,83,56,-13058,-23297,2813,4
1776857921438,-2502,94,-472,-36,-638,1035,0,0,0,0,0
1776857921440,-2511,92,-466,-37,-741,1034,0,0,0,0,0
1776857921442,-2558,97,-461,-41,-836,1028,0,0,0,0,0
1776857921444,-2533,96,-478,-43,-917,1021,0,0,0,0,0
1776857921446,-2563,121,-483,-51,-1063,1008,0,0,0,0,0
1776857921448,-2609,145,-478,-59,-1242,988,0,0,0,0,0
1776857921450,-2657,187,-461,-65,-1370,951,0,0,0,0,0
1776857921452,-2694,257,-459,-58,-1412,903,0,0,0,0,0
1776857921454,-2719,347,-449,-39,-1402,839,0,0,0,0,0
1776857921456,-2711,454,-414,-9,-1355,762,0,0,0,0,0
1776857921458,-2704,525,-398,35,-1261,659,75,12918,-31744,11509,2
1776857923723,-1120,535,0,0,0,0,27,12926,-24576,12533,2
1776857926672,-994,407,0,0,0,0,238,12933,-21504,11253,2
1776857928900,-930,271,0,0,0,0,189,12941,9728,1526,2
1776857930670,-853,130,0,0,0,0,141,12949,13824,-3594,1
1776857931587,-747,12,0,0,0,0,93,12957,-512,-8715,1
1776857932898,-653,-105,0,0,0,0,44,12965,6400,-10506,1
1776857934209,-585,-235,0,0,0,0,252,12972,9728,-12298,1
1776857935126,-556,-362,0,0,0,0,204,12980,18176,-17674,1
1776857935519,-529,-484,0,0,0,0,156,12988,31488,-27402,1
1776857935585,-492,-592,0,0,0,0,108,12996,-21760,29942,1
1776857935323,-437,-691,-13253,50,-2326,344,80,-1025,-28672,-1794,252
1776857918153,0,0,-11253,50,-2251,303,97,-4609,-8448,-18690,252
1776857918153,0,0,-9250,50,-2175,274,125,-8961,12288,-28673,252
1776857918153,0,0,-7251,50,-2122,247,151,-14081,30976,-32257,252
1776857918153,0,0,-5251,50,-2070,212,169,-20225,-16128,-31233,252
1776857918153,0,0,-3251,50,-2019,180,188,-26625,2304,-25600,252
1776857918153,0,0,-1251,50,-1980,155,212,31999,18176,-15616,252
1776857918153,0,0,748,51,-1964,128,229,24063,31232,-1280,252
1776857918153,0,0,2748,51,-1955,101,4,16384,-22528,15616,253
1776857918153,0,0,4748,51,-1955,77,26,9984,-10496,-31744,253
1776857918153,0,0,6747,51,-1962,73,30,3584,4352,-13311,253
1776857921504,-1973,70,39,-14,337,-492,0,0,0,0,0
1776857921506,-1992,65,52,-42,393,-423,0,0,0,0,0
1776857921508,-2022,75,53,-71,442,-356,0,0,0,0,0
1776857921510,-2048,76,51,-99,487,-298,0,0,0,0,0
1776857921512,-2087,82,35,-132,527,-247,0,0,0,0,0
1776857921514,-2131,88,19,-169,559,-206,0,0,0,0,0
1776857921516,-2178,91,-9,-211,579,-173,0,0,0,0,0
1776857921518,-2220,91,-34,-256,593,-152,0,0,0,0,0
1776857921520,-2258,116,-59,-304,606,-142,0,0,0,0,0
1776857921522,-2291,153,-63,-350,635,-147,0,0,0,0,0
1776857921524,-2323,184,-64,-392,692,-161,27,13176,-12544,-13578,0
1776862185005,772,-182,0,0,0,0,235,13183,-21504,-15370,0
1776862182842,865,-212,0,0,0,0,187,13191,-26624,-23562,0
1776862180548,954,-240,0,0,0,0,139,13199,32256,-32266,0
1776862177992,1025,-267,0,0,0,0,94,13207,27136,21494,0
1776862175436,1060,-292,0,0,0,0,45,13215,22016,10742,0
1776862172618,1059,-310,0,0,0,0,253,13222,15616,2294,0
1776862169538,1018,-323,0,0,0,0,205,13230,10752,-3082,255
1776862166654,939,-332,0,0,0,0,156,13238,3328,-5898,255
1776862163967,837,-343,0,0,0,0,108,13246,-3072,-3083,255
1776862162198,735,-361,0,0,0,0,60,13254,-5632,7925,0
1776862161870,651,-387,-12789,51,-2590,87,113,-514,20988,23298,254
1776857918153,0,0,-10789,51,-2585,136,100,6398,12797,11778,254
1776857918153,0,0,-8789,51,-2529,150,91,15870,9213,-510,253
1776857918153,0,0,-6787,51,-2521,154,59,26110,8957,-11262,253
1776857918153,0,0,-4787,51,-2543,145,39,-27650,9725,-23550,253
1776857918153,0,0,-2787,51,-2553,143,34,-15362,9981,27906,253
1776857918153,0,0,-787,51,-2554,135,40,-3586,7421,14338,253
1776857918153,0,0,1212,52,-2540,125,51,7934,3326,1282,253
1776857918153,0,0,3212,52,-2521,114,64,19710,-2050,-10751,252
1776857918153,0,0,5212,52,-2506,111,70,30206,-7682,-22271,252
1776857918153,0,0,7212,52,-2489,112,77,-25858,-12802,-31999,252
1776857921570,-2478,111,-417,-323,441,-926,0,0,0,0,0
1776857921572,-2457,105,-401,-290,428,-955,0,0,0,0,0
1776857921574,-2442,105,-378,-260,419,-980,0,0,0,0,0
1776857921576,-2424,106,-356,-233,417,-996,0,0,0,0,0
1776857921578,-2412,96,-328,-205,424,-1010,0,0,0,0,0
1776857921580,-2396,92,-312,-182,442,-1017,0,0,0,0,0
1776857921582,-2389,79,-281,-164,465,-1019,0,0,0,0,0
1776857921584,-2380,71,-268,-151,491,-1017,0,0,0,0,0
1776857921586,-2373,54,-252,-148,509,-1011,0,0,0,0,0
1776857921588,-2370,44,-255,-155,511,-992,0,0,0,0,0
1776857921590,-2376,39,-257,-166,504,-973,235,13433,-21504,11254,0
1776862200995,497,-951,0,0,0,0,187,13441,-23040,11510,0
1776862199685,487,-926,0,0,0,0,139,13449,-24320,10998,0
1776862198374,477,-904,0,0,0,0,94,13457,-27392,10486,0
1776862197325,467,-884,0,0,0,0,45,13465,-32512,10998,0
1776862196408,462,-866,0,0,0,0,253,13472,28928,10742,0
1776862196015,460,-850,0,0,0,0,205,13480,24064,7158,0
1776862196015,450,-836,0,0,0,0,157,13488,19712,-1290,255
1776862196014,415,-820,0,0,0,0,108,13496,14592,-9226,255
1776862196211,356,-806,0,0,0,0,60,13504,4608,-9226,255
1776862196473,285,-794,0,0,0,0,12,13512,-3584,-5387,255
1776862197129,222,-788,-12325,52,-2601,5,38,8190,-19713,-4864,252
1776857918153,0,0,-10325,52,-2625,32,33,14334,-25601,-6400,252
1776857918153,0,0,-8322,52,-2650,49,24,21758,-27905,-9984,252
1776857918153,0,0,-6323,52,-2668,48,14,29694,-27393,-14848,252
1776857918153,0,0,-4323,52,-2678,44,9,-27906,-26625,-20992,252
1776857918153,0,0,-2323,52,-2685,38,9,-20738,-26113,-27904,252
1776857918153,0,0,-324,52,-2690,32,11,-14850,-24065,30464,252
1776857918153,0,0,1676,53,-2698,39,13,-8962,-18945,22528,252
1776857918153,0,0,3676,53,-2698,39,25,-3842,-12801,14592,252
1776857918153,0,0,5676,53,-2692,34,27,-514,-7681,6400,252
1776857918153,0,0,7675,53,-2678,24,47,2302,-4096,-2304,251
1776857921636,-2662,25,-452,16,252,-1067,0,0,0,0,0
1776857921638,-2646,27,-458,24,265,-1098,0,0,0,0,0
1776857921640,-2630,29,-441,32,284,-1130,0,0,0,0,0
1776857921642,-2602,29,-421,41,312,-1163,0,0,0,0,0
1776857921644,-2585,27,-398,49,355,-1194,0,0,0,0,0
1776857921646,-2561,15,-402,57,407,-1222,0,0,0,0,0
1776857921648,-2538,-9,-386,63,460,-1248,0,0,0,0,0
1776857921650,-2520,-41,-366,65,502,-1265,0,0,0,0,0
1776857921652,-2492,-60,-362,63,534,-1276,0,0,0,0,0
1776857921654,-2479,-74,-362,55,561,-1278,0,0,0,0,0
1776857921656,-2476,-91,-357,45,577,-1273,188,13691,23040,-27658,255
1776857920380,591,-1263,0,0,0,0,140,13699,20224,-31754,255
1776857919528,609,-1249,0,0,0,0,92,13707,16384,29174,255
1776857918545,629,-1231,0,0,0,0,43,13715,11008,24566,255
1776862212399,656,-1209,0,0,0,0,251,13722,4864,20726,255
1776862211219,686,-1184,0,0,0,0,205,13730,-2304,15093,255
1776862210039,718,-1159,0,0,0,0,157,13738,-11008,11253,255
1776862209122,750,-1136,0,0,0,0,109,13746,-17920,9461,255
1776862207877,780,-1114,0,0,0,0,60,13754,-28416,7413,255
1776862206828,810,-1096,0,0,0,0,12,13762,26880,5877,255
1776862205779,843,-1084,0,0,0,0,220,13769,17152,7413,255
1776862204927,872,-1074,-11861,53,-2779,-231,0,31230,-30209,-12541,251
1776857918153,0,0,-9861,53,-2798,-243,186,28669,-25089,-14333,251
1776857918153,0,0,-7858,53,-2830,-224,135,24061,-27393,-17149,251
1776857918153,0,0,-5859,53,-2849,-187,97,19965,-32001,-21501,251
1776857918153,0,0,-3859,53,-2877,-152,53,17661,30207,-28413,251
1776857918153,0,0,-1859,53,-2878,-124,19,17661,30207,27139,251
1776857918153,0,0,141,54,-2875,-92,235,20476,-30721,15363,251
1776857918153,0,0,2140,54,-2870,-55,210,26108,-20481,1795,251
1776857918153,0,0,4140,54,-2869,-43,194,-31748,-4353,-13565,250
1776857918153,0,0,6140,54,-2854,-46,154,-22532,14335,-29948,250
1776857918153,0,0,8140,54,-2841,-54,134,-12804,30207,18948,250
1776857921749,-2373,-324,-720,390,1208,-1773,0,0,0,0,0
1776857921751,-2388,-321,-722,365,1189,-1775,0,0,0,0,0
1776857921753,-2400,-304,-723,338,1173,-1786,0,0,0,0,0
1776857921755,-2404,-275,-702,313,1163,-1805,0,0,0,0,0
1776857921757,-2398,-248,-708,293,1159,-1836,0,0,0,0,0
1776857921759,-2392,-231,-704,274,1158,-1876,0,0,0,0,0
1776857921761,-2381,-226,-701,258,1163,-1923,0,0,0,0,0
1776857921763,-2358,-219,-687,245,1176,-1977,0,0,0,0,0
1776857921765,-2329,-216,-677,236,1197,-2037,0,0,0,0,0
1776857921767,-2300,-208,-657,227,1223,-2103,0,0,0,0,0
1776857921769,-2263,-218,-645,219,1251,-2168,229,14134,22272,4599,255
1776857932308,1273,-2231,0,0,0,0,181,14142,-30464,-521,254
1776857931914,1284,-2290,0,0,0,0,133,14150,-17920,-4873,254
1776857931521,1278,-2341,0,0,0,0,84,14158,-4864,-8201,254
1776857931390,1260,-2386,0,0,0,0,36,14166,6656,-13576,254
1776857931325,1235,-2425,0,0,0,0,244,14173,18176,-21000,254
1776857931521,1205,-2456,0,0,0,0,195,14181,30464,-24328,254
1776857931849,1182,-2478,0,0,0,0,147,14189,-23040,-27400,254
1776857932570,1165,-2495,0,0,0,0,99,14197,-10752,-31240,254
1776857933618,1157,-2503,0,0,0,0,51,14205,1024,-32519,254
1776857934470,1157,-2499,0,0,0,0,3,14213,10496,-32007,254
1776857935388,1166,-2494,-29483,55,-1710,-378,2,5630,-26367,19204,246
1776857918153,0,0,-27483,55,-1670,-378,12,8446,-24575,22532,246
1776857918153,0,0,-25483,55,-1630,-395,10,11262,-22783,26116,246
1776857918153,0,0,-23483,55,-1593,-402,5,13054,-23039,30980,246
1776857918153,0,0,-21483,55,-1557,-400,1,14590,-26623,-29692,246
1776857918153,0,0,-19484,55,-1523,-402,2,15102,32001,-23804,246
1776857918153,0,0,-17484,55,-1498,-414,3,16126,23553,-16636,246
1776857918153,0,0,-15484,55,-1475,-430,2,17662,16129,-9468,246
1776857918153,0,0,-13485,55,-1446,-446,8,20478,8961,-2044,246
1776857918153,0,0,-11485,55,-1437,-473,254,24573,2561,5380,247
1776857918153,0,0,-9485,55,-1408,-497,243,29693,-2559,13571,247
1776857921815,-1375,-495,-533,397,985,-2218,0,0,0,0,0
1776857921817,-1370,-459,-534,428,949,-2192,0,0,0,0,0
1776857921819,-1344,-468,-542,462,911,-2161,0,0,0,0,0
1776857921821,-1321,-497,-552,498,861,-2128,0,0,0,0,0
1776857921823,-1302,-515,-548,534,817,-2099,0,0,0,0,0
1776857921825,-1277,-493,-553,577,782,-2075,0,0,0,0,0
1776857921827,-1248,-463,-540,621,756,-2056,0,0,0,0,0
1776857921829,-1205,-437,-522,663,738,-2042,0,0,0,0,0
1776857921831,-1177,-422,-503,705,725,-2029,0,0,0,0,0
1776857921833,-1163,-432,-490,742,712,-2019,0,0,0,0,0
1776857921835,-1145,-457,-487,775,692,-2012,180,14392,-24320,5115,254
1776857970515,661,-2001,0,0,0,0,132,14400,-21248,1531,254
1776857971564,623,-1992,0,0,0,0,84,14408,-17152,1787,254
1776857972613,604,-1983,0,0,0,0,36,14416,-12800,3323,254
1776857973596,611,-1976,0,0,0,0,243,14423,-5888,2299,254
1776857974317,642,-1969,0,0,0,0,195,14431,5376,764,254
1776857974775,674,-1959,0,0,0,0,150,14439,11520,764,254
1776857974841,695,-1944,0,0,0,0,101,14447,20224,252,254
1776857974317,711,-1928,0,0,0,0,53,14455,24064,-4612,253
1776857973399,718,-1912,0,0,0,0,5,14463,32000,-10244,253
1776857972351,718,-1896,0,0,0,0,213,14470,-28160,-12036,253
1776857970712,715,-1876,-29020,56,-869,-573,102,1535,-16125,-16382,248
1776857918153,0,0,-27020,56,-846,-585,143,-5633,-17406,-11518,248
1776857918153,0,0,-25020,56,-823,-599,162,-13313,-16382,-6654,248
1776857918153,0,0,-23021,56,-792,-620,196,-22017,-17662,-1534,248
1776857918153,0,0,-21021,56,-762,-636,120,-30465,-20222,4098,249
1776857918153,0,0,-19021,56,-781,-631,174,28159,-27390,11266,249
1776857918153,0,0,-17021,56,-778,-637,170,21247,-29694,17154,249
1776857918153,0,0,-15021,56,-779,-671,181,13311,-28926,21762,249
1776857918153,0,0,-13019,56,-784,-673,169,5375,31490,26114,249
1776857918153,0,0,-11019,56,-779,-669,174,-3329,25857,29698,249
1776857918153,0,0,-9019,56,-742,-674,170,-10241,23553,-31742,249
1776857921881,-676,-663,-66,443,600,-1640,0,0,0,0,0
1776857921883,-646,-665,-49,414,596,-1607,0,0,0,0,0
1776857921885,-634,-662,-31,387,605,-1571,0,0,0,0,0
1776857921887,-613,-661,-37,359,621,-1535,0,0,0,0,0
1776857921889,-596,-666,-43,329,636,-1499,0,0,0,0,0
1776857921891,-582,-673,-52,299,642,-1465,0,0,0,0,0
1776857921893,-567,-670,-52,269,642,-1431,0,0,0,0,0
1776857921895,-553,-658,-61,238,637,-1397,0,0,0,0,0
1776857921897,-545,-665,-58,206,631,-1362,0,0,0,0,0
1776857921899,-535,-675,-65,179,628,-1329,0,0,0,0,0
1776857921901,-524,-680,-77,156,624,-1294,131,14650,1792,20478,253
1776857927065,619,-1258,0,0,0,0,83,14658,3584,17918,253
1776857925755,612,-1223,0,0,0,0,35,14666,7168,15614,253
1776857924640,604,-1190,0,0,0,0,245,14673,9728,17150,253
1776857923985,600,-1157,0,0,0,0,197,14681,11776,15870,253
1776857923526,596,-1122,0,0,0,0,149,14689,13056,15614,253
1776857923330,590,-1090,0,0,0,0,100,14697,14080,14078,253
1776857923395,585,-1056,0,0,0,0,52,14705,17664,11518,253
1776857923395,576,-1022,0,0,0,0,4,14713,19968,10494,253
1776857924116,562,-989,0,0,0,0,211,14720,20992,8702,253
1776857924837,547,-959,0,0,0,0,163,14728,20736,5630,253
1776857925754,528,-928,-28555,57,-426,-765,58,-30721,-1280,31745,252
1776857918153,0,0,-26555,57,-423,-771,57,-25345,-8960,-26623,252
1776857918153,0,0,-24555,57,-421,-791,49,-21249,-21504,-19199,252
1776857918153,0,0,-22555,57,-417,-785,51,-17409,30208,-12543,252
1776857918153,0,0,-20555,57,-419,-783,60,-13057,16640,-6143,252
1776857918153,0,0,-18556,57,-406,-773,80,-9217,5632,-255,252
1776857918153,0,0,-16556,57,-399,-767,87,-5377,-4864,4864,253
1776857918153,0,0,-14556,57,-383,-765,82,-1793,-14592,9984,253
1776857918153,0,0,-12557,57,-367,-771,101,1279,-24575,14592,253
1776857918153,0,0,-10557,57,-353,-766,95,3583,30209,17920,253
1776857918153,0,0,-8557,57,-339,-755,118,4863,20225,21760,253
1776857921947,-320,-739,-138,279,42,-673,0,0,0,0,0
1776857921949,-306,-719,-126,282,13,-664,0,0,0,0,0
1776857921951,-286,-707,-106,284,-4,-656,0,0,0,0,0
1776857921953,-260,-700,-80,285,-6,-647,0,0,0,0,0
1776857921955,-234,-709,-55,285,-2,-637,0,0,0,0,0
1776857921957,-212,-730,-39,281,-9,-622,0,0,0,0,0
1776857921959,-190,-750,-38,273,-22,-605,0,0,0,0,0
1776857921961,-170,-769,-27,262,-41,-585,0,0,0,0,0
1776857921963,-156,-780,-14,252,-67,-559,0,0,0,0,0
1776857921965,-156,-780,-14,252,-67,-559,0,0,0,0,0
1776857921967,-113,-787,22,235,-119,-502,85,14908,-23296,-5121,252
1776857932898,-138,-469,0,0,0,0,37,14916,-18688,-5377,252
1776857932308,-152,-433,0,0,0,0,245,14923,-11520,-5377,252
1776857931719,-158,-394,0,0,0,0,196,14931,-9728,-4097,252
1776857931063,-162,-356,0,0,0,0,148,14939,-5376,-2305,252
1776857930342,-167,-316,0,0,0,0,100,14947,-1536,-1537,252
1776857929359,-169,-275,0,0,0,0,51,14955,-1536,-1537,252
1776857929359,-169,-275,0,0,0,0,3,14963,512,-3584,252
1776857928180,-169,-234,0,0,0,0,211,14970,1280,-9728,252
1776857926541,-172,-193,0,0,0,0,163,14978,1536,-18176,252
1776857924575,-183,-148,0,0,0,0,115,14986,3584,-17920,252
1776857922478,-204,-103,-28091,58,7,-793,195,-5120,-3841,-4610,255
1776857918153,0,0,-26091,58,4,-834,179,-15360,-10753,7422,0
1776857918153,0,0,-24091,58,-7,-860,169,-26112,-8705,17662,0
1776857918153,0,0,-22091,58,0,-824,174,27392,-5121,28158,0
1776857918153,0,0,-20092,58,0,-824,174,27392,-5121,28158,0
1776857918153,0,0,-18092,58,14,-807,170,15872,-14081,-23810,0
1776857918153,0,0,-16092,58,4,-808,152,5888,-27649,-10498,0
1776857918153,0,0,-14093,58,-3,-801,138,-1536,28158,1278,1
1776857918153,0,0,-12093,58,-5,-793,107,-6400,23038,13566,1
1776857918153,0,0,-10093,58,-12,-805,72,-10240,18430,26110,1
1776857918153,0,0,-8093,58,-14,-811,41,-14592,13822,-26626,1
1776857922013,-26,-797,21,-332,-473,461,0,0,0,0,0
1776857922015,-36,-780,19,-349,-482,513,0,0,0,0,0
1776857922017,-44,-768,22,-366,-484,567,0,0,0,0,0
1776857922019,-60,-759,21,-383,-485,622,0,0,0,0,0
1776857922021,-69,-749,20,-402,-484,676,0,0,0,0,0
1776857922023,-85,-740,24,-419,-480,733,0,0,0,0,0
1776857922025,-109,-754,35,-436,-481,789,0,0,0,0,0
1776857922027,-131,-773,27,-453,-484,848,0,0,0,0,0
1776857922029,-164,-791,15,-468,-490,907,0,0,0,0,0
1776857922031,-199,-810,-10,-482,-501,968,0,0,0,0,0
1776857922033,-231,-821,-13,-499,-516,1033,37,15166,-4864,-16898,252
1776862179369,-535,1098,0,0,0,0,245,15173,-17664,-16642,252
1776862178386,-552,1159,0,0,0,0,196,15181,-29952,-14850,252
1776862177403,-558,1218,0,0,0,0,148,15189,24576,-13314,252
1776862176354,-555,1268,0,0,0,0,100,15197,12032,-12802,252
1776862175109,-543,1316,0,0,0,0,52,15205,1024,-10498,252
1776862173864,-528,1360,0,0,0,0,4,15213,-9472,-8963,252
1776862172750,-511,1398,0,0,0,0,212,15220,-21504,-7427,252
1776862171701,-491,1431,0,0,0,0,163,15228,-30976,-6659,252
1776862170587,-470,1462,0,0,0,0,115,15236,24320,-6147,252
1776862169407,-447,1486,0,0,0,0,67,15244,13312,-5379,252
1776862168293,-421,1506,-27627,59,-751,-784,111,17407,29693,-3074,5
1776857918153,0,0,-25627,59,-784,-770,89,12799,-29699,766,6
1776857918153,0,0,-23628,59,-816,-762,54,8447,-23555,3838,6
1776857918153,0,0,-21628,59,-846,-747,10,3583,-19203,6398,6
1776857918153,0,0,-19628,59,-872,-738,238,-1794,-15876,7934,6
1776857918153,0,0,-17628,59,-895,-720,206,-8194,-14340,9214,6
1776857918153,0,0,-15629,59,-909,-705,193,-14082,-15108,9982,6
1776857918153,0,0,-13629,59,-930,-691,187,-19970,-16132,10238,6
1776857918153,0,0,-11626,59,-940,-681,180,-23298,-14084,10238,6
1776857918153,0,0,-9627,59,-957,-686,173,-25090,-11268,10238,6
1776857918153,0,0,-7627,59,-979,-696,165,-26114,-9476,9470,6
1776857922079,-1002,-726,-365,-871,-299,1573,0,0,0,0,0
1776857922081,-1028,-742,-377,-869,-316,1576,0,0,0,0,0
1776857922083,-1057,-746,-386,-870,-343,1581,0,0,0,0,0
1776857922085,-1084,-746,-388,-868,-371,1585,0,0,0,0,0
1776857922087,-1102,-754,-397,-862,-398,1593,0,0,0,0,0
1776857922089,-1128,-765,-414,-855,-420,1605,0,0,0,0,0
1776857922091,-1144,-763,-424,-850,-438,1617,0,0,0,0,0
1776857922093,-1157,-763,-432,-841,-454,1631,0,0,0,0,0
1776857922095,-1190,-749,-437,-831,-469,1646,0,0,0,0,0
1776857922097,-1211,-729,-455,-829,-480,1661,0,0,0,0,0
1776857922099,-1233,-705,-466,-830,-486,1674,244,15622,13824,-13575,253
1776862154595,-465,1911,0,0,0,0,196,15630,1280,-13831,253
1776862156889,-485,1914,0,0,0,0,148,15638,-6912,-10248,253
1776862158593,-496,1907,0,0,0,0,100,15646,-10240,-6920,253
1776862159576,-521,1893,0,0,0,0,52,15654,-6144,-7432,253
1776862159642,-568,1882,0,0,0,0,4,15662,-10240,-15368,253
1776862159249,-625,1877,0,0,0,0,212,15669,-14080,-11784,253
1776862158462,-698,1876,0,0,0,0,166,15677,-20992,-4616,253
1776862157807,-772,1873,0,0,0,0,118,15685,-28928,-6408,253
1776862157479,-822,1869,0,0,0,0,70,15693,-30208,4600,254
1776862157610,-843,1866,0,0,0,0,22,15701,29696,13048,254
1776862157872,-851,1860,23781,61,-1957,-463,111,-17155,-19972,14588,7
1776857918153,0,0,25781,61,-1941,-476,94,-13827,-20740,12796,7
1776857918153,0,0,27781,61,-1957,-461,69,-8963,-26884,10748,7
1776857918153,0,0,29781,61,-1965,-446,50,-4355,-31236,9724,7
1776857918153,0,0,31781,61,-1978,-469,36,-1283,30204,10748,7
